	GSM2336308_4m	 GSM2336309_4m	 GSM2336312_4m	 GSM2336316_4m	 GSM2336317_4m	 GSM2336319_4m	 GSM2336320_4m	 GSM2336321_4m	 GSM2336326_4m	 GSM2336331_4m	 GSM2336332_4m	 GSM2336335_4m	 GSM2336342_4m	 GSM2336345_4m	 GSM2336346_4m	 GSM2336347_4m	 GSM2336349_4m	 GSM2336354_4m	 GSM2336359_4m	 GSM2336367_4m	 GSM2336369_4m	 GSM2336370_4m	 GSM2336371_4m	 GSM2336375_4m	 GSM2336383_4m	 GSM2336384_4m	 GSM2336389_4m	 GSM2336390_4m	 GSM2336391_4m	 GSM2336392_4m	 GSM2336398_4m	 GSM2336399_4m	 GSM2336400_4m	 GSM2336401_4m	 GSM2336402_4m	 GSM2336404_4m	 GSM2336405_4m	 GSM2336406_4m	 GSM2336409_4m	 GSM2336413_4m	 GSM2336415_4m	 GSM2336417_4m	 GSM2336418_4m	 GSM2336420_4m	 GSM2336421_4m	 GSM2336424_4m	 GSM2336425_4m	 GSM2336428_4m	 GSM2336429_4m	 GSM2336432_4m	 GSM2336435_4m	 GSM2336437_4m	 GSM2336438_4m	 GSM2336441_4m	 GSM2336442_4m	 GSM2336444_4m	 GSM2336446_4m	 GSM2336453_4m	 GSM2336454_4m	 GSM2336455_4m	 GSM2336464_4m	 GSM2336466_4m	 GSM2336467_4m	 GSM2336468_4m	 GSM2336469_4m	 GSM2336470_4m	 GSM2336471_4m	 GSM2336476_4m	 GSM2336477_4m	 GSM2336478_4m	 GSM2336480_4m	 GSM2336481_4m	 GSM2336483_4m	 GSM2336485_4m	 GSM2336486_4m	 GSM2336487_4m	 GSM2336489_4m	 GSM2336493_4m	 GSM2336494_4m	 GSM2336495_4m	GSM2336112_18m	 GSM2336115_18m	 GSM2336116_18m	 GSM2336118_18m	 GSM2336119_18m	 GSM2336122_18m	 GSM2336126_18m	 GSM2336128_18m	 GSM2336129_18m	 GSM2336130_18m	 GSM2336131_18m	 GSM2336132_18m	 GSM2336133_18m	 GSM2336146_18m	 GSM2336149_18m	 GSM2336150_18m	 GSM2336156_18m	 GSM2336158_18m	 GSM2336159_18m	 GSM2336160_18m	 GSM2336162_18m	 GSM2336169_18m	 GSM2336170_18m	 GSM2336172_18m	 GSM2336173_18m	 GSM2336177_18m	 GSM2336183_18m	 GSM2336184_18m	 GSM2336186_18m	 GSM2336188_18m	 GSM2336192_18m	 GSM2336194_18m	 GSM2336195_18m	 GSM2336197_18m	 GSM2336199_18m	 GSM2336200_18m	 GSM2336201_18m	 GSM2336204_18m	 GSM2336207_18m	 GSM2336690_18m	 GSM2336691_18m	 GSM2336692_18m	 GSM2336693_18m	 GSM2336696_18m	 GSM2336698_18m	 GSM2336700_18m	 GSM2336701_18m	 GSM2336703_18m	 GSM2336707_18m	 GSM2336709_18m	 GSM2336711_18m	 GSM2336723_18m	 GSM2336726_18m	 GSM2336727_18m	 GSM2336729_18m	 GSM2336730_18m	 GSM2336731_18m	 GSM2336732_18m	 GSM2336733_18m	 GSM2336735_18m	 GSM2336737_18m	 GSM2336738_18m	 GSM2336739_18m	 GSM2336744_18m	 GSM2336745_18m	 GSM2336746_18m	 GSM2336747_18m	 GSM2336748_18m	 GSM2336749_18m	 GSM2336752_18m	 GSM2336753_18m	 GSM2336754_18m	 GSM2336756_18m	 GSM2336758_18m	 GSM2336761_18m	 GSM2336762_18m	 GSM2336764_18m	 GSM2336765_18m	 GSM2336766_18m	 GSM2336770_18m	 GSM2336771_18m	 GSM2336772_18m	 GSM2336774_18m	 GSM2336775_18m	 GSM2336776_18m	 GSM2336780_18m
Ndufa9	0	82	0	0	0	0	0	0	0	0	0	406	18	0	0	210	0	308	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1	158	0	14	0	1	0	0	14	0	0	34	59	0	0	0	0	0	2	0	0	203	0	0	0	36	0	0	0	101	0	5	0	1	0	31	0	0	0	16	0	0	0	2	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	220	0	0	149	173	0	0	0	0	193	0	0	38	0	0	0	0	0	0	0	0	7	20	0	0	0	6	0	0	0	0	0	0	0	50	120	1	0	50	34	0	0	0	0	12	0	0	0	0	243	0	0	23	0	0	71	0	0	0	0	1	0	0	0	0	0	0	0
Lck	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	84	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Galnt1	0	0	0	0	24	89	0	0	0	0	0	0	1	88	35	0	41	0	250	0	5	0	0	0	109	0	99	0	0	0	0	1	44	322	0	0	0	0	0	25	0	0	30	103	1	0	19	23	69	13	0	0	0	0	2	163	0	0	0	0	39	12	27	0	0	1	12	11	1	219	0	1	0	518	2	209	2	0	0	0	0	0	0	0	28	386	7	0	136	0	0	0	0	0	0	0	90	3	0	0	0	0	0	0	0	0	0	47	18	97	0	4	40	0	90	0	0	336	0	89	2	0	8	209	0	0	0	0	58	0	1	296	0	0	0	2	4	0	16	51	2	0	42	179	76	0	5	0	0	0	129	0	65	1	0	0	0	1	78	71	0	0	0	63	109	0
Mkrn2	120	0	0	2	0	0	0	293	0	0	0	0	100	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Raf1	0	86	0	244	0	0	0	0	0	0	0	0	0	0	0	424	150	0	0	163	0	0	0	0	0	0	0	0	0	0	0	49	1	0	0	0	0	751	0	45	0	0	1	0	19	0	11	0	105	2	1	0	0	0	2	0	0	100	0	0	0	53	0	11	65	9	0	0	0	0	0	0	39	0	1	0	8	1	0	1	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	486	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	5	208	0	0	0	0	0	0	0	0	0	241	0	0	0	1	15	0	0	0	0	0	24	1	0	0	0	61	20	1	0	431	14	45	0	0	0	0	441	58	0	45	0	0	0	0	0	33	0	0	7	1	0	0
Sept1	0	0	0	1	0	0	0	0	0	0	0	14	0	20	179	0	8	0	0	0	0	0	17	0	0	0	0	0	0	0	0	8	0	0	16	0	5	0	0	0	0	0	14	0	0	2	11	0	3	0	0	0	1	0	0	0	0	0	0	6	2	3	7	0	0	7	0	12	0	0	82	0	25	175	0	0	0	42	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	91	21	65	0	0	12	0	0	0	0	0	0	3	46	0	0	1	314	0	0	5	0	0	0	0	0	36	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	41	0	0	0	0	19	0	82	6	124	0	0	0	4	4	0	0	17	0	0	0	22	30	34
Pdgfb	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	262	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	299	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0
Grasp	0	0	79	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	291	0	0	120	0	0	0	1153	0	0	0	0	0	0	0	1	0	0	0	0	0	58	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	27	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0
Acvr1b	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	90	0	229	0	0	0	0	0	0	0	0	0	0	0	544	0	0	0	0	0	0	0	0	0	0	3	0	376	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	102	55	25	0	0	0	199	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	60	0	0	0	35	0	0
Tom1l2	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	118	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	147	188	622	0	0	0	0	0	297	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	14	0	0	0	0	10	0	0	0	0	124	0	0	158	0	2	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	18	0	0
Itga5	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	1	0	0	0	91	0	0	0	0	0	342	0	381	0	0	0	0	0	0	0	0	0	41	0	0	36	0	0	0	0	0	55	0	1	0	0	45	553	0	118	2	1	0	0	0	23	0	19	0	1	3	0	0	63	0	1	87	3	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	94	0	958	0	1	0	0	33	0	0	0	45	0	0	0	0	273	0	0	0	27	17	0	0	0	0	0	0	0	230	0	0	0	23	0	0	0	1	2	7	0	39	0	0	97	5	0	0	0	1	0	2	1	0	0	17	0	0	0	0	0	0	0	0	24	0	0	0
Wdr77	0	2	0	0	0	3	0	0	87	90	0	0	104	0	34	0	102	122	0	0	0	0	0	0	31	0	0	7	1	0	1	139	0	0	0	45	0	0	4	48	0	497	0	1	1	0	38	4	36	0	23	1	0	162	0	2	0	1	0	0	1	37	0	1	0	0	0	86	1	27	0	170	53	2	0	1	5	1	0	81	5	365	0	3	0	0	3	3	7	0	1	0	1	0	5	8	0	4	0	12	1	4	0	0	0	91	0	318	0	0	13	9	128	0	0	2	15	0	0	0	1	15	0	0	1	3	0	373	5	111	121	220	6	2	0	0	0	65	19	1	52	0	7	0	0	7	3	369	0	0	0	0	7	8	0	0	6	0	3	0	3	3	8	0	0	6
Atp5f1	1389	0	3	80	0	0	13	0	0	158	0	0	0	0	0	0	110	83	0	0	59	0	5	0	0	127	0	0	23	0	0	0	0	2	0	1	0	181	0	35	95	73	0	24	0	11	155	84	0	0	0	0	1324	566	0	117	280	0	0	0	2	11	100	47	99	14	7	0	47	0	2	163	284	60	268	551	14	0	3	52	81	0	219	498	15	0	0	0	0	0	0	0	0	127	326	0	309	0	176	0	96	0	460	0	0	54	0	142	0	0	55	0	68	90	262	0	0	0	0	1	94	33	85	0	65	0	0	228	453	169	187	0	0	50	28	731	19	78	97	0	100	1	164	7	0	286	269	29	2	0	332	0	18	0	0	1	174	6	15	85	66	0	38	1	204	0
Hnrnpd	0	67	0	49	0	0	0	0	0	17	0	131	0	49	227	23	0	0	12	0	0	0	0	0	148	20	0	0	45	9	0	0	0	31	1	0	67	1	1	19	0	0	109	0	27	0	3	197	0	0	6	1	0	1	1	3	0	0	215	0	29	0	2	41	0	11	3	0	0	29	3	28	22	82	0	90	0	0	0	0	16	93	4	3	0	0	0	0	0	3	16	0	168	0	8	0	1	0	47	17	0	0	0	1	0	6	0	117	123	17	78	1	11	0	71	0	0	32	11	55	0	1	0	54	0	0	29	45	0	0	30	23	10	0	12	2	0	16	12	12	0	0	0	0	72	0	0	0	11	0	0	25	0	53	0	8	53	73	0	140	2	0	6	0	11	2
Dynlt1c	0	0	181	0	0	0	0	0	0	0	0	0	0	62	0	0	32	0	0	442	0	53	0	0	0	0	58	0	0	0	0	9	0	41	0	0	0	2	78	2	76	0	0	0	1	27	11	40	0	0	8	0	59	0	0	0	0	0	0	0	8	12	0	12	0	5	0	0	0	0	0	0	0	0	0	942	16	0	0	0	7	10	0	0	6	0	0	0	0	0	0	0	0	0	0	120	91	0	0	0	0	0	0	0	0	0	0	7	0	30	3	0	5	0	15	0	6	2	0	0	5	0	28	10	177	0	0	0	0	48	16	0	0	13	0	2	0	0	0	0	0	7	1	0	0	21	0	0	50	0	19	0	0	5	1	0	15	2	0	0	0	5	0	1	0	0
C1d	0	0	0	858	0	0	0	0	8	103	36	7	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	30	0	40	0	13	0	307	0	0	0	0	0	282	0	0	0	0	0	3	0	0	76	226	110	1	7	0	0	0	0	0	4	25	0	11	27	45	0	0	1	5	107	0	6	427	19	21	2	0	27	146	29	0	239	0	67	0	0	0	30	52	5	0	200	0	0	58	0	500	0	0	3	175	0	35	0	0	33	24	0	0	0	0	0	0	0	1	0	1	157	0	0	0	0	0	0	1	6	64	149	0	30	169	0	198	71	0	77	0	103	210	3	0	593	232	0	0	0	0	0	0	0	0	0	0	0	99	14	229	0	0	53	0	0	74
Gm2a	283	0	0	13	0	0	0	319	6	0	0	0	0	0	0	0	162	1	0	0	0	0	32	0	0	0	0	0	0	0	0	47	10	277	1	0	158	0	0	34	0	0	0	0	1	21	6	0	156	0	1	1	1	1	0	131	176	197	117	0	34	101	1	4	57	0	3	0	1	0	0	1	2	2	113	1	22	196	3	181	0	0	176	617	0	0	0	249	0	0	0	9	0	462	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	52	0	0	70	0	62	0	0	0	0	0	0	0	0	0	0	109	160	190	0	1	0	1	0	215	9	57	2	73	0	1	0	0	11	0	0	5	596	154	15	0	1	1	32	10	0	14	95	115	89	148	1	0	0	94	0	0
Krit1	0	0	357	0	49	103	0	0	0	0	334	0	51	0	0	243	13	0	20	0	0	28	0	0	0	0	0	0	0	0	0	0	62	259	0	0	0	0	1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	152	118	0	0	0	0	0	0	1	0	0	0	0	0	69	0	1	0	0	0	0	162	0	0	1	27	0	0	0	0	0	0	167	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	0	0	0	0	0	0	0	0	0	1	10	0	0	0	1	62	41	0	0	86	0	463	11	1	0	0	0	9	19	37	0	2	1	0	0	1	0	7	0	0	0	94	9	0	0	1	0	0	0	0	0	0	0	0	0	1
Clcn4	0	0	0	0	0	0	0	90	116	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	45	0	0	3	0	0	0	76	0	10	0	0	1	0	0	1132	0	586	1	0	0	1	0	0	0	0	0	61	0	0	448	0	39	0	0	36	0	0	104	0	0	0	0	60	0	0	0	0	0	0	0	0	0	13	0	633	547	0	0	0	9	0	0	0	0	2	0	0	0	0	2	38	0	0	66	0	0	0	0	454	59	0	262	72	0	0	0	186	1	28	0	0	0	0	204	20	0	72	0	0	0	0	0	1	0	26	0	0	0	0	5	2	0	0	0	0	488	0	0	0	25	0	0	0	0	0	109	1	0	0	0	0	135	0	0	1	0	0	0	0	0
Hk2	166	0	0	11	63	0	0	0	0	25	0	24	0	0	1	0	0	140	0	0	0	703	2	0	46	0	0	0	0	0	0	16	318	0	0	0	24	20	85	14	236	0	35	463	53	126	290	0	0	27	0	3	195	8	15	18	0	481	0	0	3	0	0	31	0	2	4	205	1535	1	18	99	0	0	1	62	6	281	110	1	60	578	50	0	115	80	0	0	1712	221	50	0	0	1	0	0	43	36	9	431	0	0	109	15	0	58	11	0	0	0	60	0	28	0	349	0	0	0	120	156	30	116	21	0	114	0	7	197	64	48	25	156	1	9	1	10	6	43	147	0	82	201	29	1289	244	0	0	21	169	1341	85	0	0	0	7	0	0	22	0	0	0	6	0	15	56	0
Myo18a	422	0	0	20	0	0	142	0	0	0	0	0	6	86	0	0	32	30	659	0	0	148	0	0	205	0	0	0	0	0	101	7	0	0	0	0	0	0	0	1	0	23	19	0	0	0	0	0	0	0	110	0	9	0	0	83	0	0	6	1	2	66	0	14	0	1	3	15	0	17	14	1	0	0	0	0	0	0	0	0	52	4	0	0	0	0	0	0	1	0	0	0	3	26	95	0	34	0	0	0	0	0	137	0	9	12	0	0	0	7	6	0	97	10	72	0	355	180	0	0	0	0	23	143	0	2	0	0	54	0	10	0	0	0	24	91	0	0	3	3	0	0	6	0	0	73	0	0	15	269	158	0	0	0	0	0	0	4	71	0	0	0	0	0	245	0
Loxl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	23	0	0	0	0	76	0	0	0	0	0	0	0	26	0	0	0	0	0	0	151	0	0	0	0	51	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	29	0	0	0	0	0
Kat2b	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	30	71	0	0	0	0	0	0	0	1	0	228	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	42	0	63	49	0	0	36	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	20	0	0	0	0	0	0	20	0	0	188	35	0	0	0	0	1	0	0	0	0	48	0	0	0	0	0	0	0	0	0	38	0	0	0	521	0	0	68	1	40	0	0	260	0	0	0	149	0	0	9	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	129	6	0	0	0	0	0
Rab5b	0	0	0	8	0	0	102	0	0	0	2	0	0	0	0	0	7	1	0	66	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	1	8	0	0	112	3	0	0	0	0	0	0	0	0	0	56	0	0	1	0	0	0	0	0	0	10	7	0	1	6	26	24	0	0	0	0	0	0	0	97	0	0	0	0	0	0	184	0	0	0	18	0	0	88	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	40	0	0	0	0	0	0	13	0	0	0	0	0	0	0	20	0	32	0	0	0	0	0	0	0	0	0	0	19	668	0	0	0	0	0	0	0	8	0	0	108	0	0	0	0	0	0	0	0	0	62	0
Spg7	0	0	78	0	0	74	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	1	0	0	0	0	666	38	0	0	0	0	0	29	0	79	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	25	0	0	0	109	0	0	0	0	0	0	0	0	0	0	1	0	0	0	34	0	29	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	277	0	0	0	0	0	0	0	20	0	4	0	48	70	0	0	0	74	0
Rpl13	2734	357	460	1413	1596	414	331	1087	366	872	640	507	666	1143	628	799	890	825	821	718	679	708	76	34	497	1292	570	722	1216	1246	566	391	2155	3952	171	1066	763	2079	4039	532	3095	1298	2211	1133	1045	430	909	2095	764	169	1236	1161	4469	3531	402	1038	2103	1272	1052	495	686	672	404	744	1231	279	250	2286	2746	3159	2952	720	3559	2359	2408	3068	295	1599	108	1455	792	1104	1577	2062	3128	747	826	1285	566	935	1514	563	1431	1769	1779	1202	1564	307	1471	1929	695	458	1210	759	516	184	453	816	1195	1479	1191	608	1051	1018	1172	981	972	1802	457	1851	724	582	544	2059	1701	997	1197	1929	1098	1511	2012	1430	1163	2004	2067	2420	481	584	1358	768	1932	1714	1334	4749	2763	1593	1433	1394	1659	2120	3693	1027	792	443	1198	1076	924	1598	641	1036	1643	1046	375	1242	780	266
Chmp1a	0	0	41	0	0	0	0	0	35	8	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	160	0	6	0	0	0	0	4	0	0	144	0	0	0	0	0	0	0	0	0	0	1	0	0	92	21	0	0	0	2	227	0	0	0	0	10	0	89	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	119	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	294	24	0	0	0	0	27	0	0	0	0	0
Rpa1	0	0	0	0	61	0	0	0	0	1	0	0	45	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	134	0	0	0	75	3	0	0	0	0	1	0	0	0	0	16	95	0	0	0	0	6	0	0	0	0	0	0	0	0	296	1	8	0	0	0	0	24	6	12	0	543	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	63	0	5	129	0	0	0	0	0	0	1	2	0	0	596	484	0	0	0	0	0	97	0	0	0	4	0	0	0	0	0	0	0	75	50	162	0	0	33	0	17	0	0	0	0	0	0	0	1	71	0	0	0	0	0	0	0	5	0	0	0	0	0	1	7	0	0	0	0	0	0	1	0	0	0	124	0	32	0	0	0
Serpinf1	0	0	0	1	388	0	0	32	158	0	10	0	72	0	0	0	0	145	0	1	46	0	0	0	25	0	0	0	0	0	3	104	3	0	4	180	160	0	217	2	1	0	0	3	0	0	0	163	0	6	0	441	0	396	1	0	1	275	1	0	0	86	0	0	0	10	15	431	0	306	1	1	0	1	10	0	0	696	0	1	0	0	598	45	0	0	0	409	0	0	0	0	0	0	396	0	0	0	0	0	1	256	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565	0	0	0	0	48	0	0	0	0	0	0	0	440	0	0	76	81	305	0	0	0	0	622	0	276	843	0	0	119	0	343	0	0	1	0	0	0	0	0	0	0	0	1	0	32	214	0	5
Tubgcp3	178	0	0	12	0	0	0	0	0	79	0	0	0	192	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	351	0	104	0	0	0	1	48	1	30	1	6	0	0	0	0	1	0	0	0	0	0	0	34	0	0	130	0	0	0	0	0	0	0	0	10	0	0	0	0	119	0	0	803	48	53	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	603	289	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	1	2	0	0	0	0	0	0	338	0	0	0	306	0	0	0	0	0	1	0	0	0	0	0	51	20	0	0	0	0	0	0	0
Polr3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	279	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	7	0	0	0	0	0	0	1	1	104	0	0	0	8	1	0	0	0	0	0	0	2	0	0	1	565	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	639	0	0	0	461	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	277	0	3	2	0	1	0	2	0	1	0	35	0	0	0	0	0	0	0	183	0	388	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Ddx3x	888	0	247	615	277	425	0	25	198	305	26	23	144	102	0	263	0	80	1125	0	93	0	30	0	137	31	0	0	0	404	0	113	193	245	50	1	30	269	22	39	1618	4	461	388	1	3	46	183	0	48	51	42	141	42	119	239	261	0	75	73	32	175	7	15	32	20	7	243	374	37	71	108	627	116	21	725	21	354	1	2	462	437	154	389	130	126	567	1	95	491	1	717	156	135	0	163	608	42	264	199	20	0	0	0	4	22	3	197	0	278	32	10	385	114	283	0	46	0	30	356	0	4	30	787	179	271	138	125	87	0	0	25	1	57	98	217	222	71	300	100	561	49	541	151	294	535	0	217	84	18	0	11	0	1	263	72	5	320	229	0	220	46	99	0	0	0
Usp32	0	0	0	0	0	0	0	0	116	0	107	0	82	0	0	47	0	0	0	0	0	6	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1	0	0	0	0	1	0	0	0	0	0	45	170	115	0	0	189	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	4	0	0	59	67	0	0	0	0	0	12	0	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
Txnrd3	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	66	0	0	9	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp512b	949	0	0	40	0	0	0	218	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	394	0	0	0	0	0	0	0	0	0	0	0	23	674	0	153	0	0	19	0	0	4	1	0	5	1	0	0	0	0	0	164	0	19	0	0	0	0	0	20	0	0	0	0	0	0	27	78	0	2	0	0	22	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0
