version_soft_cutoff(row.mean>5);upperquartile_norm;estimateGLMRobustDisp						
ensembl_gene_id	external_gene_name	logFC	logCPM	LR	PValue	FDR
ENSMUSG00000078676	Casc3	-0.9523588469	6.1194911875	14.896059786	0.0001136	0.0032384624
ENSMUSG00000078763	Slfn1	-3.0469368627	1.0188144231	13.5460482707	0.000232781	0.005670264
ENSMUSG00000078920	Ifi47	0.42784067	8.160521605	12.7882209656	0.0003488087	0.0077180767
ENSMUSG00000079000	Dnmt3bos	-2.4561118205	-0.1585332376	9.9390535688	0.0016180872	0.024314457
ENSMUSG00000079017	Ifi27l2a	-1.2639508768	2.334750846	11.7275534881	0.0006158149	0.0119415433
ENSMUSG00000079037	Prnp	0.6855586315	5.9919463924	15.1423886516	9.96994248446766e-05	0.0029210031
ENSMUSG00000079056	Kcnip3	1.3090433128	5.1267590821	36.3917733467	1.61382956274e-09	1.9078173956727e-07
ENSMUSG00000079419	Ms4a6c	-1.2812933929	4.4980781496	19.4616406582	1.02640379883982e-05	0.0004449066
ENSMUSG00000079445	B3gnt7	-0.9845989451	3.2152411987	10.1845608287	0.0014162145	0.0222088179
ENSMUSG00000079559	Colca2	-1.675630134	2.1430282375	16.2188846709	5.64287867950723e-05	0.0018283653
ENSMUSG00000082229	Nap1l2	-5.3257468038	-0.9932842394	11.179075422	0.0008272499	0.0150372675
ENSMUSG00000084821	Gm15880	-4.8730776282	-0.7055423723	11.3395523568	0.0007587361	0.0140502665
ENSMUSG00000085576	Dpy19l2	1.480482812	1.5003277635	9.7823321424	0.0017619669	0.026014018
ENSMUSG00000085890	Tnfsf13os	1.0800188598	3.9912710675	18.7862746727	1.46215595358457e-05	0.0006088115
ENSMUSG00000085931	Gm12648	4.9487497955	-0.4151904558	14.1760263451	0.0001664782	0.0043956535
ENSMUSG00000086552	Dlx4os	-5.5112184314	-1.5145149997	8.1439700466	0.0043204588	0.0499913456
ENSMUSG00000086602	Gm15609	-3.586940462	0.0648103552	20.6527872851	5.50569775958294e-06	0.0002556973
ENSMUSG00000086862	Gm13546	2.0091326008	1.7683301682	12.7799233615	0.0003503593	0.0077422532
ENSMUSG00000086993	Rsf1os2	7.2769405655	-1.058141564	11.3202728236	0.0007666545	0.0141179674
ENSMUSG00000087075	Lbhd2	1.6940293527	1.9972424558	12.4931352755	0.0004084501	0.0088470294
ENSMUSG00000087128	Gm12655	2.5725793039	2.0163309661	28.3729514917	1.00053522765686e-07	7.94086761668505e-06
ENSMUSG00000088004	Gm24786	-4.2966819498	-1.5167518093	8.4212790868	0.0037085481	0.044812727
ENSMUSG00000089679	Gm16299	-3.0421228636	1.4447223994	12.2115657782	0.0004749416	0.0098999842
ENSMUSG00000089809	Rasgef1b	0.8814865301	6.0021419191	17.6316572525	2.68088391055482e-05	0.0010117611
ENSMUSG00000089940	Gm4117	-4.5028554159	0.0335191284	10.4520884265	0.0012251086	0.019875683
ENSMUSG00000090124	Ugt1a7c	-0.7796422724	4.2378188714	8.3614208547	0.0038327077	0.0458866311
ENSMUSG00000091183	Gm5141	0.8480343421	4.4268038627	8.6710351252	0.0032330749	0.0405340731
ENSMUSG00000091733	Gm8094	6.0124417431	-1.697550458	11.4527505572	0.0007138825	0.0133497612
ENSMUSG00000092083	Kcnb2	8.3368904406	-0.6279253031	20.2722934226	6.71662260652939e-06	0.0003019801
ENSMUSG00000092335	Zfp977	3.8275406141	1.3335640294	29.6791195828	5.09810105051059e-08	4.31318749287731e-06
ENSMUSG00000092416	Zfp141	0.417489147	6.9420180249	9.7539006584	0.0017894262	0.0262061455
ENSMUSG00000092474	Gm20478	4.780454573	-1.0088888553	14.0539078369	0.0001776443	0.0046023022
ENSMUSG00000093894	Ighv1-53	-8.9133268915	-0.6182499514	9.2610170387	0.0023408299	0.0320159629
ENSMUSG00000094561	Ighv1-22	-12.9163264939	3.6770259768	20.276972726	6.70021541497038e-06	0.0003019801
ENSMUSG00000095079	Igha	9.4384136987	4.3539683956	10.5894541149	0.0011373455	0.0188683281
ENSMUSG00000096299	Gm21814	1.1687195162	2.2991917651	9.7301323316	0.0018127144	0.0264399796
ENSMUSG00000096490	Igkv10-94	8.6005661619	0.5640494481	21.064269398	4.44133002930111e-06	0.0002120923
ENSMUSG00000096751	Gm28373	-6.0369040723	-0.4040689502	23.1436333455	1.50340149648265e-06	8.44352235815254e-05
ENSMUSG00000097057	Gm17638	-2.1161304565	0.8740339074	11.7418226658	0.0006111115	0.0119018887
ENSMUSG00000097164	Cep83os	0.4509762834	6.6845578698	8.926628877	0.002810426	0.0364902084
ENSMUSG00000097288	Gm2155	-6.2017001936	-1.1724960315	9.369743507	0.0022059639	0.030642415
ENSMUSG00000097462	9530026P05Rik	1.6961250691	1.3160343853	10.8037085809	0.0010129696	0.0172797697
ENSMUSG00000097814	Panct2	4.8790428022	1.0079632165	35.4302772582	2.64345582119337e-09	2.97917471048492e-07
ENSMUSG00000097971	Gm26917	-0.6566827043	8.0546195294	30.007628051	4.30350054195465e-08	3.69292774932707e-06
ENSMUSG00000100459	Gm5833	3.875172691	3.4937399279	123.2967585716	1.2007695204672e-28	9.66619463976093e-26
ENSMUSG00000100815	Gm29112	-5.8387234869	0.039636888	19.3033615438	1.11509857838579e-05	0.0004784452
ENSMUSG00000100826	Snhg14	2.9487898308	-0.3604264734	8.2900449281	0.0039863002	0.0472238302
ENSMUSG00000101156	Gm29114	-4.9161406347	-1.0908996516	10.0366265226	0.0015345798	0.0234345728
ENSMUSG00000102051	Ly6a2	-3.2096564629	3.1821414296	23.4673253274	1.27053359793562e-06	7.35560632640468e-05
ENSMUSG00000102151	Gm37472	-4.2002495421	-0.2698314864	8.2734991413	0.0040227902	0.0475230711
ENSMUSG00000102252	Snrpn	0.8463225594	3.3985961378	9.4054831261	0.0021633751	0.030125087
ENSMUSG00000102258	Gm38257	-4.281714362	0.4130641677	10.0015940962	0.0015640478	0.0237440775
ENSMUSG00000102277	A130050O07Rik	-6.1519021906	-1.3650764313	10.7769220889	0.0010277344	0.0174787219
ENSMUSG00000102448	Gm37101	-7.7601320284	-1.2077649921	20.5155599249	5.9148468774059e-06	0.0002724536
ENSMUSG00000102451	Gm37655	-5.615127462	-1.1872858202	16.1761769119	5.77154138669373e-05	0.0018549032
ENSMUSG00000102559	Gm37570	-7.0546050341	-1.4819696653	9.7675364504	0.001776203	0.0261331368
ENSMUSG00000102573	Gm7265	-2.9016599413	-0.3731822414	8.4851247851	0.0035806202	0.0436727159
ENSMUSG00000102918	Pcdhgc3	1.7890583025	1.60298605	15.3104194412	9.12120226831545e-05	0.002700419
ENSMUSG00000102964	9430034N14Rik	-1.6391521521	1.5921678721	9.4170134038	0.0021498138	0.0300104065
ENSMUSG00000102997	Gm17244	-1.7304042324	0.9604521467	10.0898250823	0.0014909026	0.0229624856
ENSMUSG00000103151	Gm38292	4.2982813071	-1.2855223791	9.6977429642	0.0018449448	0.0267618244
ENSMUSG00000103348	Gm37053	-3.4104071411	-1.1077124987	8.6097715805	0.0033436423	0.0414097242
ENSMUSG00000103495	Gm37409	-6.1036540615	-1.366251379	12.1208196462	0.0004986198	0.0102171735
ENSMUSG00000103591	Gm38365	-3.6275699345	0.9855301249	24.1051088052	9.12179736972739e-07	5.46822640195892e-05
ENSMUSG00000103696	Gm37531	-2.3324104034	0.4900660549	9.6590365301	0.0018842242	0.0271781649
ENSMUSG00000103800	Pcdha8	6.3697902569	-1.3500216125	8.6894069182	0.0032006476	0.0402282133
ENSMUSG00000103899	Gm37940	-2.4621922365	1.0662320138	14.9878113634	0.0001082078	0.0031004297
ENSMUSG00000104068	Gm37199	7.1414971521	-1.1988379172	16.8232613514	4.10273108845569e-05	0.0014241616
ENSMUSG00000104214	Gm36638	-3.4480938984	-0.3223929492	8.3708976528	0.0038127725	0.0457451514
ENSMUSG00000104235	Gm37589	-4.689358671	-0.3436002367	15.1696106174	9.82723143795096e-05	0.0028841901
ENSMUSG00000104379	Gm37509	7.4514117202	-0.8044121894	24.7970247316	6.36957108740292e-07	3.98805923083505e-05
ENSMUSG00000104667	Gm4961	3.3784399307	-0.3844178228	10.4395651804	0.001233443	0.0199586026
ENSMUSG00000104724	Gm43162	-2.8322729615	-0.0414121371	8.6347303013	0.0032981406	0.0410655059
ENSMUSG00000104822	Gm42967	-6.0876637259	-0.9807054397	8.2137137937	0.0041574974	0.0486384033
ENSMUSG00000105004	Gm43075	-2.0096505485	0.9170748172	9.2938118815	0.0022992922	0.0316527149
ENSMUSG00000105283	Gm33370	6.0807308657	-1.925569033	9.5977798658	0.0019481277	0.0278653774
ENSMUSG00000105550	Gm35585	-5.3592339044	-1.6306347994	9.1256484497	0.0025205053	0.033763187
ENSMUSG00000105607	Gm43513	-2.5714754565	-0.0611980961	9.7555707999	0.0017878012	0.0262061455
ENSMUSG00000105652	4930519L02Rik	0.701555947	6.1641365451	8.495641413	0.0035599825	0.0435030108
ENSMUSG00000105748	Gm43088	-7.1136695118	-0.8553407807	10.9747187809	0.0009236327	0.0162751479
ENSMUSG00000106219	5830416I19Rik	-3.2544841786	0.8405784509	12.4914188504	0.0004088256	0.0088470294
ENSMUSG00000106430	Gm42460	2.6959089073	0.2048575555	8.6521583659	0.0032667415	0.0408308204
ENSMUSG00000106438	Gm32051	1.0662153683	3.0717458143	9.6298061939	0.0019144481	0.0275132091
ENSMUSG00000106475	Gm43011	-4.2828173355	-0.1750794442	14.7355278208	0.0001236933	0.0034505543
ENSMUSG00000106665	Gm43389	-5.9581564189	-0.9426696515	11.0865784007	0.0008695478	0.0155882346
ENSMUSG00000107000	Gm43481	-1.1623010636	3.2736651137	11.0748400573	0.0008750697	0.0156480931
ENSMUSG00000107061	Gm19590	-0.4109263592	7.2748926676	9.0329367324	0.0026515816	0.0349475967
ENSMUSG00000107083	Gm43313	-4.0351879956	0.4353309929	16.61347508	4.58242884399459e-05	0.0015555414
ENSMUSG00000107355	AI839979	-5.6393175829	-0.2903304789	13.0364294733	0.00030549	0.0069787943
ENSMUSG00000107586	Gm44283	-7.7199455338	-1.1250377456	14.5286873631	0.0001380414	0.0037577935
ENSMUSG00000107653	Gm31520	6.8209089664	-1.2636398968	9.6075145887	0.0019378274	0.0277618406
ENSMUSG00000107655	Gm44220	3.0173052928	2.1357960625	39.0008669439	4.2361738152006e-10	5.77520309241662e-08
ENSMUSG00000107849	Gm43904	1.2121805654	2.7972200906	9.7170479386	0.0018256653	0.0265883071
ENSMUSG00000108238	Gm43984	-2.4713393622	1.0635878252	13.2694296408	0.0002697693	0.0063488319
ENSMUSG00000108494	Gm45203	-1.5244197225	1.6481720157	8.4507397001	0.00364895	0.044329863
ENSMUSG00000109045	Gm45084	-6.3692616515	-1.1581853839	8.8749250455	0.0028911411	0.0373533909
ENSMUSG00000109119	Gm44752	-6.3200617269	-1.3558437954	12.2202906126	0.0004727257	0.0098659598
ENSMUSG00000109555	Gm44891	-2.9691249439	0.2589967889	12.8700074453	0.0003338903	0.0074764889
ENSMUSG00000110120	Gm45251	-1.859108798	0.9658840036	8.8948720901	0.0028597264	0.0370449612
ENSMUSG00000110326	Gm45378	-5.1400487576	-1.2936896023	13.9382265722	0.0001889171	0.0048315344
ENSMUSG00000111078	Gm35028	1.9896386852	0.6981275884	10.5141755227	0.0011846227	0.0193301615
ENSMUSG00000112160	BC024063	-6.3666527642	-0.5382861649	27.0880084871	1.94400095796374e-07	1.40385839954248e-05
