version_soft_cutoff(row.mean>5);upperquartile_norm;estimateGLMRobustDisp						
ensembl_gene_id	external_gene_name	logFC	logCPM	LR	PValue	FDR
ENSMUSG00000019851	Perp	1.7083910029	2.7115671022	41.9002620071	9.60497669450031e-11	6.65190519740776e-09
ENSMUSG00000019872	Smpdl3a	0.5236555801	7.0304448188	7.9265620844	0.0048714269	0.0364661101
ENSMUSG00000019873	Reep3	0.4704779523	6.1654621783	9.27032549	0.0023289631	0.0211375759
ENSMUSG00000019877	Serinc1	0.5009222354	7.1885984091	7.803632596	0.0052141308	0.0384100567
ENSMUSG00000019889	Ptprk	2.2218649236	4.0815438724	168.4759282649	1.59238301286932e-38	1.23671289278058e-35
ENSMUSG00000019891	Dcbld1	0.6902973661	2.1384766595	8.4772805412	0.0035960928	0.0291986672
ENSMUSG00000019894	Slc6a15	0.6650841313	6.2400422089	23.9227597266	1.00279182409466e-06	3.0413822882514e-05
ENSMUSG00000019942	Cdk1	-0.4065441248	6.1419756644	9.4419662459	0.0021207601	0.0197169939
ENSMUSG00000019970	Sgk1	1.3924334091	3.3625070274	43.0351494109	5.3765181863487e-11	3.89725881601129e-09
ENSMUSG00000019989	Enpp3	-1.7780953088	-2.0260031171	12.9769395052	0.000315351	0.0043102598
ENSMUSG00000019998	Stx7	0.4540697967	6.1055557881	10.5264295479	0.0011767935	0.0123925185
ENSMUSG00000020017	Hal	1.2891652992	-1.2097468192	8.2587486836	0.0040556073	0.0319540711
ENSMUSG00000020019	Ntn4	1.6108727745	3.3897424709	66.6635858484	3.22029169233061e-16	4.60713573298825e-14
ENSMUSG00000020021	Fgd6	-1.1275645803	1.8094002734	15.1325246851	0.0001002217	0.0016855534
ENSMUSG00000020027	Socs2	-1.4887642315	3.6153116083	63.1312346416	1.93383095829215e-15	2.53331855536272e-13
ENSMUSG00000020034	Tcp11l2	0.6167073523	6.3668608496	15.8955628068	6.6935461189549e-05	0.0012029575
ENSMUSG00000020044	Timp3	1.3721588612	5.5830661459	76.592986155	2.10084460959979e-18	3.71422494962252e-16
ENSMUSG00000020053	Igf1	-1.4270123447	2.154363943	33.1429329248	8.56270222891202e-09	4.15635095245359e-07
ENSMUSG00000020059	Sycp3	-1.5224986453	-2.8929768942	9.2585670544	0.0023439635	0.0212382624
ENSMUSG00000020083	Fam241b	1.0471599173	2.1501143149	15.0153612446	0.0001066396	0.0017742806
ENSMUSG00000020092	Pald1	-1.4076802194	-0.7173178202	14.1290446585	0.0001706878	0.0026102516
ENSMUSG00000020120	Plek	0.7538406967	8.2943103583	16.3309917245	5.31869593885575e-05	0.000985182
ENSMUSG00000020125	Elane	0.9793588824	4.72622756	9.5209242008	0.0020314225	0.0190739698
ENSMUSG00000020135	Apc2	0.6631745664	4.1807889578	16.2108670638	5.66681088911121e-05	0.0010381674
ENSMUSG00000020140	Lgr5	1.117295238	1.8549999466	19.2583793971	1.14168190185179e-05	0.0002591546
ENSMUSG00000020155	Kcnmb1	1.4865012749	-2.9172242129	9.8352812407	0.0017119611	0.0166718786
ENSMUSG00000020167	Tcf3	-0.4733594981	7.3648619157	9.5143685835	0.0020386924	0.0191257141
ENSMUSG00000020183	Cpm	0.9164532142	2.4659690681	16.6055852247	4.60153120738556e-05	0.0008686189
ENSMUSG00000020186	Csrp2	0.5643414333	4.0233065345	10.3479393245	0.001296193	0.013352446
ENSMUSG00000020227	Irak3	0.4452600465	6.7605741596	10.3118564512	0.0013217825	0.0135390874
ENSMUSG00000020235	Fzr1	-0.3794974321	6.267962832	7.4269025622	0.006425585	0.0450599072
ENSMUSG00000020241	Col6a2	-1.5256701287	0.5491875101	22.2428145399	2.40256190956491e-06	6.68108839966733e-05
ENSMUSG00000020251	Glt8d2	0.8459568469	1.3757490673	9.6087790946	0.0019364935	0.0183250596
ENSMUSG00000020275	Rel	-0.509757551	5.0369310903	11.0933927201	0.0008663584	0.0098533784
ENSMUSG00000020279	Il9r	-1.8296509235	-0.1229504791	24.8440940117	6.21591961308753e-07	2.01447671991358e-05
ENSMUSG00000020297	Nsg2	-1.6557226997	-2.186402331	14.7185336497	0.0001248133	0.002022497
ENSMUSG00000020305	Asb3	0.4974653964	4.8539959237	7.3840742669	0.0065803931	0.0459086393
ENSMUSG00000020309	Chac2	0.8549802495	2.5354244982	14.5498374665	0.0001365004	0.0021762011
ENSMUSG00000020311	Erlec1	0.428095512	5.5563737903	8.6993269975	0.0031832756	0.0265427572
ENSMUSG00000020326	Ccng1	0.4938622416	6.9584484997	9.4605634208	0.0020993658	0.0195347918
ENSMUSG00000020330	Hmmr	-0.5810580594	5.8406385147	9.0176497547	0.0026738498	0.0233610034
ENSMUSG00000020333	Acsl6	-1.5470551904	0.1124576886	17.5450270111	2.80583651446833e-05	0.0005723801
ENSMUSG00000020396	Nefh	-0.8047707525	5.7260502524	12.5885099384	0.0003881255	0.0050875082
ENSMUSG00000020400	Tnip1	-0.4794439488	6.0996255495	9.252777423	0.0023513853	0.0212514568
ENSMUSG00000020427	Igfbp3	-1.0459444146	-1.3814186415	7.6298909614	0.0057408773	0.0412561528
ENSMUSG00000020467	Efemp1	1.5925871206	0.4664913552	24.2222742455	8.58338309295727e-07	2.65511022388974e-05
ENSMUSG00000020471	Pold2	-0.3613068673	6.2066748793	7.4933418016	0.0061927528	0.043700252
ENSMUSG00000020490	Btnl10	-2.1004872479	2.3376247205	49.0994432446	2.4330926212308e-12	2.22311059417164e-10
ENSMUSG00000020546	Stxbp4	0.6233512936	7.0795042262	18.9220970848	1.36166286887033e-05	0.0003033885
ENSMUSG00000020599	Rgs9	-0.8496482475	0.9433022603	7.7223280074	0.005454202	0.0397698759
ENSMUSG00000020649	Rrm2	-0.4901721447	6.2402518922	13.2176498722	0.0002773251	0.0038535816
ENSMUSG00000020654	Adcy3	-1.0947143957	3.0540117589	20.5849140074	5.70438644723356e-06	0.0001419309
ENSMUSG00000020669	Sh3yl1	0.6769396755	2.2176828656	8.5225620275	0.0035077033	0.0286545889
ENSMUSG00000020672	Sntg2	1.840998953	0.3254385125	30.5086913834	3.32374111587096e-08	1.42279673830177e-06
ENSMUSG00000020679	Hnf1b	4.0639831321	-3.1461826803	36.439105054	1.5751111073537e-09	8.9431765379931e-08
ENSMUSG00000020689	Itgb3	1.457893731	8.0009129241	76.8956491196	1.80233745930007e-18	3.21259265491306e-16
ENSMUSG00000020695	Mrc2	-1.5557132758	-0.7844732585	14.8308797211	0.0001175942	0.0019212644
ENSMUSG00000020709	Adap2	-1.4993408747	-0.8938989764	14.4544531558	0.00014359	0.002267616
ENSMUSG00000020739	Nup85	-0.4211298526	6.7229723108	8.7730436182	0.0030571488	0.0257677359
ENSMUSG00000020773	Trim47	1.0431059477	7.6381242126	43.6053915987	4.01730725229845e-11	2.96136825452482e-09
ENSMUSG00000020774	Aspa	1.4287955007	4.0826304034	74.0459648582	7.63190855304577e-18	1.30679908184672e-15
ENSMUSG00000020785	Camkk1	0.6781465777	5.3744549824	18.8747540846	1.39587840529696e-05	0.000310059
ENSMUSG00000020794	Ube2g1	0.5490667358	6.2162723045	9.9260775798	0.0016295342	0.0160779722
ENSMUSG00000020798	Spns3	-0.6769183185	4.4404580016	15.6688345356	7.54573504630966e-05	0.0013265122
ENSMUSG00000020808	Pimreg	-0.6506938464	4.8685381087	16.2675065497	5.49990599002176e-05	0.0010135674
ENSMUSG00000020811	Wscd1	1.2143384792	-2.0970792678	9.2371855628	0.0023714917	0.0213985308
ENSMUSG00000020823	Sec14l1	0.5999027236	6.8891486832	18.7190753302	1.51459739509258e-05	0.0003325599
ENSMUSG00000020841	Cpd	0.6759079287	6.9543089484	19.5784467453	9.65523041576503e-06	0.0002236024
ENSMUSG00000020865	Abcc3	0.7234758856	3.006716289	12.7218991456	0.0003613986	0.0047926751
ENSMUSG00000020866	Cacna1g	-3.3604689831	-2.0168150666	42.2171537798	8.16804127200332e-11	5.74829208741049e-09
ENSMUSG00000020875	Hoxb9	2.1388791017	2.1256953817	70.3812316871	4.8882787070177e-17	7.53904317466715e-15
ENSMUSG00000020891	Alox8	2.1812653028	-3.2954664374	14.3241652871	0.0001538768	0.002388441
ENSMUSG00000020897	Aurkb	-0.5241311016	5.7649406311	14.218966785	0.0001627221	0.002504285
ENSMUSG00000020900	Myh10	-1.4008336324	5.7249159837	34.6885008407	3.86910286509892e-09	2.05715185585431e-07
ENSMUSG00000020902	Ntn1	-1.3601332011	-2.6519373238	8.6603905365	0.0032520159	0.0269300601
ENSMUSG00000020905	Usp43	1.0018887172	-0.4064891773	7.8236123065	0.0051568025	0.0381427983
ENSMUSG00000020907	Rcvrn	3.681385562	1.1556720945	114.5579832627	9.8348041895178e-27	3.44947825653636e-24
ENSMUSG00000020914	Top2a	-0.6126680056	8.9662629125	9.4619500803	0.0020977794	0.0195322744
ENSMUSG00000020926	Adam11	-1.000029108	5.3238560034	19.0769842113	1.25549897104926e-05	0.0002820463
ENSMUSG00000020930	Ccdc103	1.4404363491	-1.2317389677	14.1218767951	0.0001713395	0.0026183752
ENSMUSG00000021047	Nova1	1.7131150214	2.271728705	50.5401140535	1.16753826858667e-12	1.12841276394159e-10
ENSMUSG00000021048	Mthfd1	-0.4789552043	7.1365010122	10.9502540066	0.0009359078	0.0104263586
ENSMUSG00000021054	Sgpp1	0.5749285638	5.8319848959	9.5090693197	0.0020445883	0.0191727547
ENSMUSG00000021056	Tex21	-1.8746334728	-2.9525549369	12.4826051611	0.000410759	0.0053327548
ENSMUSG00000021057	Akap5	-0.9726770706	0.1706766795	7.2883600116	0.0069402803	0.0477454396
ENSMUSG00000021061	Sptb	-2.1330372468	4.361121913	63.2943764393	1.78011790187935e-15	2.34608750874354e-13
ENSMUSG00000021065	Fut8	0.5704123049	8.1741143601	11.8990659448	0.000561621	0.0069039063
ENSMUSG00000021136	Smoc1	0.764747779	2.3844109674	11.6313161859	0.0006485065	0.0077587065
ENSMUSG00000021187	Tc2n	3.042865145	3.0258553507	154.6704804695	1.65273941612194e-35	9.45801877447048e-33
ENSMUSG00000021190	Lgmn	1.0987451179	1.8615142657	16.6773328442	4.43072592971629e-05	0.0008474104
ENSMUSG00000021203	Otub2	0.4374534936	5.1475348931	9.185988149	0.0024387484	0.0219144718
ENSMUSG00000021236	Entpd5	0.4516052551	7.3813245414	7.8141152732	0.005183972	0.0382656671
ENSMUSG00000021257	Angel1	0.4425323945	4.9180279732	8.0740972118	0.0044902472	0.0343357918
ENSMUSG00000021287	Xrcc3	-0.5489440295	4.8560096096	7.2195278512	0.0072114674	0.049129251
ENSMUSG00000021384	Susd3	0.7543661285	4.5431824849	23.8935859153	1.0181041255586e-06	3.07923397974929e-05
ENSMUSG00000021453	Gadd45g	1.1979369801	3.3466387483	38.3655310675	5.86593805713695e-10	3.62388320995739e-08
ENSMUSG00000021457	Syk	-0.8107728933	7.7969630688	21.4432613954	3.64454590656114e-06	9.52575664472098e-05
ENSMUSG00000021464	Ror2	0.8163948431	2.8929721556	15.4586933347	8.43281641169594e-05	0.0014591941
ENSMUSG00000021596	Mctp1	0.4629203254	6.6819379564	9.9393505648	0.0016178262	0.0159914762
ENSMUSG00000021609	Slc6a3	1.2561392891	0.475240186	15.24791986	9.42805357293251e-05	0.0016055008
ENSMUSG00000021638	Ocln	1.5165389378	3.696120953	63.882833509	1.32043234902229e-15	1.76160256821097e-13
ENSMUSG00000021687	Scamp1	0.7587352594	6.6491342221	21.3392571062	3.84770863797975e-06	0.0001000391
ENSMUSG00000021697	Depdc1b	-0.5243347266	4.5265724802	11.9689038663	0.0005409575	0.0066991246
ENSMUSG00000021699	Pde4d	-0.4164216932	5.3920876129	8.3878529406	0.0037773684	0.0302662688
ENSMUSG00000021708	Rasgrf2	2.2494564217	-0.9054808744	32.1904036988	1.39779438894731e-08	6.48111658465848e-07
ENSMUSG00000021751	Acox2	1.7062827633	0.7284916905	28.6727517867	8.57011519684562e-08	3.3623794360423e-06
ENSMUSG00000021756	Il6st	0.4905806272	6.7158269628	12.6104063248	0.0003836051	0.0050343251
ENSMUSG00000021792	Prxl2a	0.5464488604	5.9722232738	15.4073991155	8.66483503666088e-05	0.0014920371
ENSMUSG00000021874	4933413J09Rik	-1.416845899	-1.9665489792	10.0433414887	0.001528996	0.0152450926
ENSMUSG00000021903	Galnt15	-1.4075072478	-2.7281513341	8.9368930319	0.0027946768	0.0241546271
ENSMUSG00000021930	Spryd7	0.5628939696	4.598965899	10.1304244871	0.0014584182	0.0146963677
ENSMUSG00000021953	Tdh	1.2041388871	-1.3286541267	9.6304853069	0.0019137403	0.018173012
ENSMUSG00000022010	Tsc22d1	0.6946051887	8.342252464	12.5742655041	0.0003910949	0.0051233434
ENSMUSG00000022032	Scara5	-0.8047388812	1.4955805147	9.2081989726	0.0024093361	0.0216770469
ENSMUSG00000022106	Rcbtb2	0.463202986	6.7282590863	10.0056170727	0.0015606349	0.0154966058
ENSMUSG00000022132	Cldn10	0.827054051	1.1550406844	7.451316653	0.0063390062	0.0445812759
ENSMUSG00000022146	Osmr	3.5472083216	3.4063975758	251.2004391141	1.4214630865239e-56	2.37777971381144e-53
ENSMUSG00000022243	Slc45a2	1.7837445032	-2.9977458755	12.0039452022	0.0005308805	0.0066006445
ENSMUSG00000022369	Mtbp	-0.48584085	4.6281834304	7.875382147	0.0050112281	0.0372688664
ENSMUSG00000022415	Syngr1	0.5326869461	4.110752552	10.7390407625	0.001048987	0.0113727829
ENSMUSG00000022422	Dscc1	-0.6463140478	3.7095104176	13.1148957275	0.0002929571	0.0040499971
ENSMUSG00000022438	Parvb	-0.99885693	3.5352307805	29.4095320747	5.858875756487e-08	2.38562956120412e-06
ENSMUSG00000022451	Twf1	0.3753246974	5.5467960743	7.1872538989	0.0073423264	0.0497707478
ENSMUSG00000022479	Vdr	0.4521876047	6.2488234905	11.5778970077	0.0006674038	0.0079481722
ENSMUSG00000022508	Bcl6	1.0546001376	3.8094484719	35.5113454228	2.53569335884052e-09	1.3854569794308e-07
ENSMUSG00000022525	Plaat1	2.0304884658	-2.563751327	19.9454709773	7.96824814356546e-06	0.0001893743
ENSMUSG00000022582	Ly6g	-1.5381041253	-2.3585382142	9.7807924167	0.001763443	0.0170738341
ENSMUSG00000022584	Ly6c2	2.1207915398	4.056450702	32.7046516254	1.07280179504835e-08	5.09370040068152e-07
ENSMUSG00000022587	Ly6e	0.6124970719	9.4356834244	8.6293943968	0.0033078152	0.0273089407
ENSMUSG00000022636	Alcam	1.4538826547	6.970339585	103.6447766607	2.42044604504738e-24	6.49815057970373e-22
ENSMUSG00000022659	Gcsam	-1.0607296024	-0.13597857	9.3824877719	0.0021906806	0.0201943789
ENSMUSG00000022722	Arl6	0.6148413605	3.7734880194	10.7776120263	0.0010273514	0.0112152523
ENSMUSG00000022744	Cldnd1	0.6243563066	5.8855541449	12.6162902979	0.0003823995	0.0050276053
ENSMUSG00000022790	Igsf11	1.4227032854	-0.7662107507	14.7336510205	0.0001238165	0.0020078406
ENSMUSG00000022814	Umps	-0.3800607388	6.486414067	7.3629883919	0.0066580044	0.0462128831
ENSMUSG00000022829	Stxbp5l	1.8230248986	-3.5047641817	8.8431650284	0.0029418853	0.0250977783
ENSMUSG00000022878	Adipoq	-1.5031267769	-0.3422608288	17.1297968699	3.49102972594276e-05	0.0006901448
ENSMUSG00000022901	Cd86	-1.7758288207	1.936518689	48.6910704608	2.99627536058316e-12	2.7036101241179e-10
ENSMUSG00000022912	Pros1	1.1255624837	5.1240059441	44.1924320916	2.97629723844377e-11	2.27896337138022e-09
ENSMUSG00000022964	Tmem50b	0.7723537121	4.9473921921	23.7756452473	1.08243465095259e-06	3.23777495455502e-05
ENSMUSG00000023008	Fmnl3	-0.3944293213	5.6030736846	7.4411895017	0.0063747743	0.0447714502
ENSMUSG00000023032	Slc4a8	1.0186932488	1.185317369	12.9389689484	0.0003218122	0.0043875412
ENSMUSG00000023070	Rgn	2.2173613231	0.569531124	43.3418817748	4.59639270967396e-11	3.34291491185853e-09
ENSMUSG00000023092	Fhl1	1.0981558009	6.9353812522	59.1937046632	1.4289024035829e-14	1.70730283891834e-12
ENSMUSG00000023104	Rfc2	-0.597690975	7.1313452791	17.5724953054	2.76559613040304e-05	0.0005652317
ENSMUSG00000023216	Epb42	-1.3568151999	2.5883324188	33.19646038	8.33020296638437e-09	4.0616276615918e-07
ENSMUSG00000023224	Serping1	-0.7616941462	2.0780574262	10.1522161514	0.0014412788	0.0145506257
ENSMUSG00000023262	Acy1	-0.6795908247	3.7605405049	15.1557321532	9.89973049486418e-05	0.0016688336
ENSMUSG00000023274	Cd4	-1.7701348498	0.52639383	26.7423998902	2.32464236461862e-07	8.45345700016663e-06
ENSMUSG00000023367	Tmem176a	0.7223736642	7.6113178197	16.7945377065	4.16530279998493e-05	0.0008044287
ENSMUSG00000023467	Tulp2	-1.1520199458	1.1969347032	13.8897694252	0.0001938508	0.0029132545
ENSMUSG00000023495	Pcbp4	-0.5670137338	3.2055834901	8.4411703996	0.0036682009	0.0295987741
ENSMUSG00000023505	Cdca3	-0.5378794526	5.3961785607	13.645123181	0.0002208141	0.003211922
ENSMUSG00000023571	C1qtnf12	-0.6710912244	5.6802499187	23.029757403	1.5951318433744e-06	4.57621861029282e-05
ENSMUSG00000023927	Satb1	-1.1369586357	3.083658048	30.8627942192	2.76930358224423e-08	1.20926256424665e-06
ENSMUSG00000023942	Slc29a1	-0.5904564426	5.5570170478	16.0126825008	6.29195844152582e-05	0.0011364197
ENSMUSG00000023960	Enpp5	1.7654551074	7.1329061294	107.0049609015	4.44056426662775e-25	1.27058566502746e-22
ENSMUSG00000023961	Enpp4	0.957040489	6.6575208497	30.8392763107	2.80306800863462e-08	1.2214450276359e-06
ENSMUSG00000024028	Tff2	1.0393005646	0.2391270746	9.2981977483	0.002293794	0.020888126
ENSMUSG00000024184	Pdia2	-1.4770703068	-0.2263706087	14.6962150941	0.0001262998	0.002037474
ENSMUSG00000024227	Pdzph1	1.5274279819	-2.731800901	9.2047325086	0.0024139027	0.0217091511
ENSMUSG00000024331	Dsc2	1.2088350268	2.5110617718	29.6357112909	5.21355247720181e-08	2.1513076312947e-06
ENSMUSG00000024399	Ltb	-0.4169962251	6.055618706	9.3031850231	0.0022875582	0.0208404517
ENSMUSG00000024511	Rab27b	0.6409326014	6.1259821888	20.2512698161	6.79083743804806e-06	0.0001659253
ENSMUSG00000024590	Lmnb1	-0.4481630814	7.8723006958	8.0568647406	0.0045331561	0.0346009172
ENSMUSG00000024600	Slc27a6	0.9273633701	5.7653581182	33.5944884679	6.78848072644887e-09	3.38583261186599e-07
ENSMUSG00000024658	Gm9750	1.4112596872	-2.7737730028	9.5517252461	0.0019976157	0.0187971233
ENSMUSG00000024673	Ms4a1	3.1015302974	-0.3230478738	14.6738158403	0.0001278095	0.0020572505
ENSMUSG00000024675	Ms4a4c	2.8201054685	0.0930471777	28.5665509353	9.05326559186676e-08	3.54086894893407e-06
ENSMUSG00000024680	Ms4a2	1.757832964	0.7304269427	30.9228429486	2.68492888651705e-08	1.17952451648889e-06
ENSMUSG00000024712	Rfk	0.6565671037	6.5407749573	14.7401927107	0.0001233877	0.0020053724
ENSMUSG00000024747	Aldh1a7	-1.6164857996	2.0029653533	37.8403744894	7.67762607572233e-10	4.6506311042523e-08
ENSMUSG00000024791	Cdca5	-0.4706276081	5.1681161366	10.6143252157	0.001122149	0.0119618879
ENSMUSG00000024924	Vldlr	1.0398538594	6.4226569968	58.7347399874	1.80427494412316e-14	2.10944962015603e-12
ENSMUSG00000024972	Lgals12	1.0465384827	-1.2097835082	7.3780062133	0.0066026328	0.0459605802
ENSMUSG00000025020	Slit1	-1.4608821149	-1.695993195	11.4838882638	0.0007020211	0.0083058488
ENSMUSG00000025044	Msr1	2.1503346218	-1.1438263127	13.8212244915	0.0002010522	0.0029986835
ENSMUSG00000025058	5430427O19Rik	-0.8472058827	2.9924591089	16.8508379675	4.04354726080096e-05	0.0007840182
ENSMUSG00000025089	Gfra1	-1.6480868678	-2.3714400358	13.2008296922	0.0002798252	0.0038857465
ENSMUSG00000025134	Alyref	-0.424633539	6.3484149053	7.7589044149	0.0053448372	0.0391738556
ENSMUSG00000025138	Sirt7	-0.4445061164	5.7478233593	9.0062725148	0.0026905459	0.0234597479
ENSMUSG00000025163	Cd7	1.3943895008	-2.2176695413	7.2707151715	0.0070087891	0.048092186
ENSMUSG00000025170	Rab40b	1.1832975608	3.1941464586	33.2517046482	8.09687455930245e-09	3.95673335205823e-07
ENSMUSG00000025185	Loxl4	-2.3414577093	-3.0146209403	16.6284461287	4.54640088676416e-05	0.0008627054
ENSMUSG00000025194	Abcc2	1.144632004	-0.8674506449	9.7403386685	0.0018026768	0.0173840399
ENSMUSG00000025260	Hsd17b10	0.4346082543	6.754460096	7.818447286	0.0051715608	0.0382129664
ENSMUSG00000025283	Sat1	0.5106285364	5.5472226489	12.8433611212	0.0003386787	0.0045603141
ENSMUSG00000025314	Ptprj	0.3996155601	6.9341790955	8.1269429331	0.0043612221	0.0336786707
ENSMUSG00000025321	Itgb8	1.5365733422	-2.887095862	10.6675757162	0.0010902992	0.0117157787
ENSMUSG00000025326	Ube3a	0.4321810038	7.0049156579	7.3883679861	0.0065647027	0.045815565
ENSMUSG00000025351	Cd63	0.5396034783	7.8215017855	8.8134623005	0.002990161	0.0253702849
ENSMUSG00000025377	Tepsin	-0.585537074	4.3992577246	8.4402728073	0.0036700119	0.029602403
ENSMUSG00000025395	Prim1	-0.4554128672	5.9963368412	9.8667635696	0.0016829128	0.0164627182
ENSMUSG00000025400	Tac2	-2.2681323656	-2.3711318994	22.4259850035	2.18399150580266e-06	6.14399473288288e-05
ENSMUSG00000025461	Cd163l1	3.3640925907	-3.6462210733	19.3263890215	1.10173135295897e-05	0.0002516577
ENSMUSG00000025492	Ifitm3	0.7013494637	8.0639366021	13.5171363097	0.0002363949	0.0033864578
ENSMUSG00000025507	Pidd1	-0.7128980209	5.2024949311	10.7151873915	0.001062597	0.0114733036
ENSMUSG00000025544	Tm9sf2	0.5846696945	7.7110193945	9.4111799316	0.002156664	0.019948454
ENSMUSG00000025555	Farp1	1.207290008	1.7907415841	20.0141579027	7.68709012321861e-06	0.0001842917
ENSMUSG00000025573	6030468B19Rik	-1.2227048603	-1.4013335732	9.2678516378	0.0023321109	0.0211484921
ENSMUSG00000025574	Tk1	-0.5455002229	6.0917079885	16.9453701461	3.84710283738074e-05	0.0007496335
ENSMUSG00000025577	Cbx2	-0.5571240775	4.9619243787	13.2940708108	0.0002662468	0.0037305426
ENSMUSG00000025578	Cbx8	-0.5626946219	3.4597242879	8.363726176	0.0038278485	0.0305988577
ENSMUSG00000025584	Pde8a	0.4243926667	4.7998892277	7.912716739	0.0049088496	0.0366327531
ENSMUSG00000025586	Cpeb1	2.1690252345	-0.2991442906	34.3042852415	4.71342785444862e-09	2.46389908949134e-07
ENSMUSG00000025588	Nat1	1.0073255564	0.5794176977	10.3482267511	0.0012959912	0.013352446
ENSMUSG00000025592	Dach2	0.7682000603	1.9443401698	9.3682512131	0.0022077605	0.020284792
ENSMUSG00000025597	Klhl4	1.643495935	6.1328463436	82.7141694708	9.48191024168551e-20	1.82472230190879e-17
ENSMUSG00000025608	Podxl	0.5285668073	5.8779302596	14.5400167284	0.0001372138	0.0021843712
ENSMUSG00000025665	Rps6ka6	1.0011834689	4.0527736603	29.5586171111	5.42509265144621e-08	2.23013355006331e-06
ENSMUSG00000025666	Tmem47	2.3513811706	2.9907645205	100.1700601439	1.3985775785056e-23	3.4968479416485e-21
ENSMUSG00000025735	Rhbdl1	-1.331878113	-0.6650355148	13.0584874648	0.0003019131	0.0041553186
ENSMUSG00000025746	Il6	1.5207997364	-2.3853538116	12.6421894762	0.000377138	0.0049734648
ENSMUSG00000025747	Tyms	-0.3887337894	5.9178147025	7.8484412943	0.0050864543	0.037750865
ENSMUSG00000025754	Agbl1	1.2016826155	-0.5597584716	10.4872207207	0.0012020305	0.0126216106
ENSMUSG00000025758	Plk4	-0.4391631055	5.4391462549	8.4291784548	0.0036924714	0.0297284274
ENSMUSG00000025804	Ccr1	2.4676882472	-0.1509298196	26.6016605069	2.50028769344508e-07	9.00186360623456e-06
ENSMUSG00000025813	Homer2	1.0823098188	1.8625973823	18.7971126052	1.45387062550285e-05	0.0003209882
ENSMUSG00000025855	Prkar1b	1.0380609784	0.4941738275	10.6093720031	0.001125159	0.0119763618
