#term ID,term description,observed gene count,background gene count,false discovery rate,matching proteins in your network (IDs),matching proteins in your network (labels)
GO:1902715,positive regulation of interferon-gamma secretion,2,10,0.0276,"ENSMUSP00000015460,ENSMUSP00000039041","Flt3,Slamf1"
GO:0007568,aging,7,259,0.0277,"ENSMUSP00000020974,ENSMUSP00000033899,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000057965,ENSMUSP00000063548,ENSMUSP00000102711","Abat,Col4a2,Id2,Il15,Jun,Mmp2,Trpc6"
GO:0050679,positive regulation of epithelial cell proliferation,6,193,0.0278,"ENSMUSP00000021028,ENSMUSP00000033952,ENSMUSP00000035900,ENSMUSP00000062615,ENSMUSP00000102711,ENSMUSP00000116191","Bmpr1a,Itgb3,Jun,Ppp1r16b,Sfrp1,Stxbp4"
GO:0051592,response to calcium ion,5,133,0.0278,"ENSMUSP00000070868,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000132547,ENSMUSP00000139672","Ect2,Jun,Mef2c,Pla2g4a,Trpc1"
GO:0030279,negative regulation of ossification,4,81,0.0281,"ENSMUSP00000020974,ENSMUSP00000033952,ENSMUSP00000047597,ENSMUSP00000132547","Id2,Mef2c,Rorb,Sfrp1"
GO:0034754,cellular hormone metabolic process,4,81,0.0281,"ENSMUSP00000076886,ENSMUSP00000084918,ENSMUSP00000101981,ENSMUSP00000122552","Aldh1a1,Cyp26b1,Dhrs3,Sult1a1"
GO:0006366,transcription by RNA polymerase II,11,570,0.0286,"ENSMUSP00000017151,ENSMUSP00000018094,ENSMUSP00000044517,ENSMUSP00000045281,ENSMUSP00000045369,ENSMUSP00000047597,ENSMUSP00000063562,ENSMUSP00000069616,ENSMUSP00000091318,ENSMUSP00000102711,ENSMUSP00000132547","Egr1,Hnf4a,Jun,Mef2c,Ndn,Pbx3,Pgr,Plscr1,Rbpjl,Rorb,Tsc22d1"
GO:0043269,regulation of ion transport,12,655,0.0286,"ENSMUSP00000000109,ENSMUSP00000021028,ENSMUSP00000024860,ENSMUSP00000028241,ENSMUSP00000041204,ENSMUSP00000057965,ENSMUSP00000063548,ENSMUSP00000099504,ENSMUSP00000103939,ENSMUSP00000110417,ENSMUSP00000132547,ENSMUSP00000139672","Abat,Abcb1a,Cntn1,Ehd3,Fhl1,Gem,Itgb3,Kcnip3,Mef2c,Stom,Trpc1,Trpc6"
GO:0001101,response to acid chemical,8,334,0.029,"ENSMUSP00000030964,ENSMUSP00000032492,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000047597,ENSMUSP00000069616,ENSMUSP00000076886,ENSMUSP00000132547","Cd38,Cd9,Cyp26b1,Egr1,Mef2c,Mmp2,Rorb,Sfrp1"
GO:0009890,negative regulation of biosynthetic process,20,1408,0.029,"ENSMUSP00000006761,ENSMUSP00000016638,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000023151,ENSMUSP00000029566,ENSMUSP00000029795,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000047597,ENSMUSP00000057815,ENSMUSP00000069616,ENSMUSP00000099504,ENSMUSP00000099945,ENSMUSP00000102711,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547","Bcl6,Cd34,Cd38,Efna1,Egr1,Id2,Itgb3,Jun,Kcnip3,Mef2c,Plek,Ptprk,Rorb,Rorc,Runx1t1,Satb1,Sfrp1,Vldlr,Wwtr1,Zfp36"
GO:0060249,anatomical structure homeostasis,7,262,0.029,"ENSMUSP00000013995,ENSMUSP00000016638,ENSMUSP00000039041,ENSMUSP00000052283,ENSMUSP00000070868,ENSMUSP00000106154,ENSMUSP00000113040","Abca4,Cd34,Flt3,Lamp2,Pla2g4a,Slc28a2,Wwtr1"
GO:0016192,vesicle-mediated transport,16,1020,0.0291,"ENSMUSP00000001279,ENSMUSP00000006679,ENSMUSP00000015460,ENSMUSP00000019064,ENSMUSP00000021028,ENSMUSP00000024860,ENSMUSP00000030691,ENSMUSP00000032492,ENSMUSP00000034745,ENSMUSP00000047730,ENSMUSP00000064538,ENSMUSP00000069457,ENSMUSP00000099411,ENSMUSP00000099945,ENSMUSP00000122072,ENSMUSP00000127329","Cd9,Cxcl16,Dnm3,Ehd3,Ghr,Itgb3,Lsr,Myo1e,Pclo,Plek,Prtn3,Ramp2,Sbspon,Slamf1,Tgm2,Vldlr"
GO:0009755,hormone-mediated signaling pathway,5,136,0.0298,"ENSMUSP00000018094,ENSMUSP00000029795,ENSMUSP00000047597,ENSMUSP00000063562,ENSMUSP00000069457","Ghr,Hnf4a,Pgr,Rorb,Rorc"
GO:0032680,regulation of tumor necrosis factor production,5,136,0.0298,"ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000022616,ENSMUSP00000039041,ENSMUSP00000057815","Cd34,Clu,Flt3,Slamf1,Zfp36"
GO:0032963,collagen metabolic process,3,40,0.0299,"ENSMUSP00000006679,ENSMUSP00000034187,ENSMUSP00000087119","Mmp14,Mmp2,Prtn3"
GO:0051223,regulation of protein transport,12,661,0.03,"ENSMUSP00000015460,ENSMUSP00000015712,ENSMUSP00000016638,ENSMUSP00000018094,ENSMUSP00000028241,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000039041,ENSMUSP00000063548,ENSMUSP00000063656,ENSMUSP00000103935,ENSMUSP00000116191","Abat,Cd34,Cd38,Ect2,Flt3,Hnf4a,Lpl,Neo1,Sfrp1,Slamf1,Stom,Stxbp4"
GO:0048762,mesenchymal cell differentiation,5,137,0.0303,"ENSMUSP00000029566,ENSMUSP00000033952,ENSMUSP00000035900,ENSMUSP00000113040,ENSMUSP00000132547","Bmpr1a,Efna1,Mef2c,Sfrp1,Wwtr1"
GO:0003094,glomerular filtration,2,11,0.0306,"ENSMUSP00000016638,ENSMUSP00000034745","Cd34,Myo1e"
GO:0006928,movement of cell or subcellular component,18,1223,0.0306,"ENSMUSP00000006679,ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000019064,ENSMUSP00000021028,ENSMUSP00000023312,ENSMUSP00000028386,ENSMUSP00000029566,ENSMUSP00000034187,ENSMUSP00000034745,ENSMUSP00000045369,ENSMUSP00000052404,ENSMUSP00000063656,ENSMUSP00000087119,ENSMUSP00000099793,ENSMUSP00000123924,ENSMUSP00000126279,ENSMUSP00000132547","Alcam,Cd34,Cxcl16,Efna1,Fap,Gpr183,Itgb3,Mef2c,Mmp14,Mmp2,Myo1e,Nckap1,Ndn,Neo1,Prtn3,Ptprk,Selp,Slamf1"
GO:0032463,negative regulation of protein homooligomerization,2,11,0.0306,"ENSMUSP00000022616,ENSMUSP00000052283","Clu,Lamp2"
GO:0045637,regulation of myeloid cell differentiation,6,199,0.0306,"ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000033952,ENSMUSP00000057815,ENSMUSP00000102711,ENSMUSP00000132547","Id2,Itgb3,Jun,Mef2c,Sfrp1,Zfp36"
GO:0048570,notochord morphogenesis,2,11,0.0306,"ENSMUSP00000028386,ENSMUSP00000029566","Efna1,Nckap1"
GO:0051260,protein homooligomerization,8,339,0.0306,"ENSMUSP00000008684,ENSMUSP00000024860,ENSMUSP00000028241,ENSMUSP00000084918,ENSMUSP00000099411,ENSMUSP00000103935,ENSMUSP00000104511,ENSMUSP00000107873","Aldh1a1,Anxa6,Ect2,Ehd3,Mgst1,Stom,Tgm2,Vwf"
GO:0071705,nitrogen compound transport,20,1420,0.0306,"ENSMUSP00000001279,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000024860,ENSMUSP00000029795,ENSMUSP00000030691,ENSMUSP00000041204,ENSMUSP00000052283,ENSMUSP00000056916,ENSMUSP00000057815,ENSMUSP00000064538,ENSMUSP00000073829,ENSMUSP00000099504,ENSMUSP00000099945,ENSMUSP00000103935,ENSMUSP00000106154,ENSMUSP00000116191,ENSMUSP00000122072,ENSMUSP00000125114,ENSMUSP00000127329","Abcb1a,Bcl6,Clu,Dnm3,Ect2,Ehd3,Kcnip3,Lamp2,Lsr,Pclo,Plek,Ramp2,Rorc,Slc14a1,Slc28a2,Slc6a15,Stxbp4,Vldlr,Zfp36,Zg16"
GO:1902004,positive regulation of amyloid-beta formation,2,11,0.0306,"ENSMUSP00000022616,ENSMUSP00000029566","Clu,Efna1"
GO:0031349,positive regulation of defense response,7,268,0.0308,"ENSMUSP00000034187,ENSMUSP00000070868,ENSMUSP00000087047,ENSMUSP00000091318,ENSMUSP00000099411,ENSMUSP00000132547,ENSMUSP00000134504","Cd86,Klrb1c,Mef2c,Mmp2,Pla2g4a,Plscr1,Tgm2"
GO:0034109,homotypic cell-cell adhesion,3,41,0.0308,"ENSMUSP00000021028,ENSMUSP00000057096,ENSMUSP00000099945","Dsg2,Itgb3,Plek"
GO:0034446,substrate adhesion-dependent cell spreading,3,41,0.0308,"ENSMUSP00000021028,ENSMUSP00000029566,ENSMUSP00000033952","Efna1,Itgb3,Sfrp1"
GO:0051250,negative regulation of lymphocyte activation,5,139,0.031,"ENSMUSP00000020974,ENSMUSP00000023151,ENSMUSP00000033952,ENSMUSP00000039041,ENSMUSP00000094949","Bcl6,Flt3,Id2,Lst1,Sfrp1"
GO:0030335,positive regulation of cell migration,10,500,0.0317,"ENSMUSP00000015460,ENSMUSP00000019064,ENSMUSP00000021028,ENSMUSP00000034187,ENSMUSP00000059498,ENSMUSP00000063562,ENSMUSP00000069616,ENSMUSP00000087119,ENSMUSP00000102711,ENSMUSP00000123924","Cxcl16,Egr1,Itgb3,Jun,Mmp14,Mmp2,Pgr,Rhoj,Selp,Slamf1"
GO:0043410,positive regulation of MAPK cascade,10,500,0.0317,"ENSMUSP00000015460,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000029566,ENSMUSP00000040715,ENSMUSP00000052404,ENSMUSP00000069457,ENSMUSP00000102711,ENSMUSP00000108675,ENSMUSP00000132547","Cysltr2,Efna1,Gadd45g,Ghr,Gpr183,Itgb3,Jun,Mef2c,Nrk,Slamf1"
GO:0060485,mesenchyme development,6,202,0.0317,"ENSMUSP00000028386,ENSMUSP00000029566,ENSMUSP00000033952,ENSMUSP00000035900,ENSMUSP00000113040,ENSMUSP00000132547","Bmpr1a,Efna1,Mef2c,Nckap1,Sfrp1,Wwtr1"
GO:0010038,response to metal ion,8,344,0.0321,"ENSMUSP00000020974,ENSMUSP00000034215,ENSMUSP00000063548,ENSMUSP00000070868,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000132547,ENSMUSP00000139672","Abat,Ect2,Id2,Jun,Mef2c,Mt1,Pla2g4a,Trpc1"
GO:0042098,T cell proliferation,3,42,0.0321,"ENSMUSP00000003274,ENSMUSP00000034148,ENSMUSP00000116006","Ebi3,Il15,Satb1"
GO:0072073,kidney epithelium development,5,141,0.0322,"ENSMUSP00000016638,ENSMUSP00000033952,ENSMUSP00000034745,ENSMUSP00000060099,ENSMUSP00000132547","Cd34,Mef2c,Myo1e,Sfrp1,Tacstd2"
GO:0051271,negative regulation of cellular component movement,7,272,0.0325,"ENSMUSP00000018094,ENSMUSP00000032492,ENSMUSP00000033952,ENSMUSP00000035900,ENSMUSP00000060099,ENSMUSP00000126279,ENSMUSP00000132547","Bmpr1a,Cd9,Hnf4a,Mef2c,Ptprk,Sfrp1,Tacstd2"
GO:0097190,apoptotic signaling pathway,7,273,0.0331,"ENSMUSP00000019998,ENSMUSP00000022616,ENSMUSP00000027009,ENSMUSP00000032961,ENSMUSP00000091318,ENSMUSP00000102711,ENSMUSP00000104511","Anxa6,Casp12,Clu,Jun,Nupr1,Perp,Plscr1"
GO:0030278,regulation of ossification,6,205,0.0333,"ENSMUSP00000020974,ENSMUSP00000033952,ENSMUSP00000035900,ENSMUSP00000047597,ENSMUSP00000122552,ENSMUSP00000132547","Bmpr1a,Dhrs3,Id2,Mef2c,Rorb,Sfrp1"
GO:0003183,mitral valve morphogenesis,2,12,0.0335,"ENSMUSP00000029566,ENSMUSP00000035900","Bmpr1a,Efna1"
GO:0001523,retinoid metabolic process,3,44,0.0356,"ENSMUSP00000076886,ENSMUSP00000084918,ENSMUSP00000122552","Aldh1a1,Cyp26b1,Dhrs3"
GO:0043535,regulation of blood vessel endothelial cell migration,4,90,0.0362,"ENSMUSP00000029566,ENSMUSP00000059498,ENSMUSP00000075429,ENSMUSP00000132547","Efna1,Mef2c,Prcp,Rhoj"
GO:0048511,rhythmic process,7,279,0.0365,"ENSMUSP00000020974,ENSMUSP00000029795,ENSMUSP00000047597,ENSMUSP00000063562,ENSMUSP00000069616,ENSMUSP00000070868,ENSMUSP00000102711","Egr1,Id2,Jun,Pgr,Pla2g4a,Rorb,Rorc"
GO:0002366,leukocyte activation involved in immune response,5,147,0.0372,"ENSMUSP00000015460,ENSMUSP00000021903,ENSMUSP00000029795,ENSMUSP00000052404,ENSMUSP00000086795","Gadd45g,Gpr183,Lgals1,Rorc,Slamf1"
GO:0043112,receptor metabolic process,4,91,0.0372,"ENSMUSP00000024860,ENSMUSP00000032492,ENSMUSP00000064538,ENSMUSP00000122072","Cd9,Dnm3,Ehd3,Ramp2"
GO:0042330,taxis,9,434,0.0375,"ENSMUSP00000015460,ENSMUSP00000018963,ENSMUSP00000019064,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000023312,ENSMUSP00000029566,ENSMUSP00000052404,ENSMUSP00000063656","Alcam,Cxcl16,Efna1,Gpr183,Id2,Itgb3,Lsp1,Neo1,Slamf1"
GO:0001542,ovulation from ovarian follicle,2,13,0.0376,"ENSMUSP00000063562,ENSMUSP00000070868","Pgr,Pla2g4a"
GO:0032102,negative regulation of response to external stimulus,7,282,0.0376,"ENSMUSP00000016638,ENSMUSP00000023629,ENSMUSP00000032492,ENSMUSP00000057815,ENSMUSP00000063548,ENSMUSP00000063656,ENSMUSP00000096877","Abat,Cd34,Cd9,Neo1,Pros1,Thbd,Zfp36"
GO:0033623,regulation of integrin activation,2,13,0.0376,"ENSMUSP00000099945,ENSMUSP00000123924","Plek,Selp"
GO:0042445,hormone metabolic process,5,148,0.0376,"ENSMUSP00000069457,ENSMUSP00000076886,ENSMUSP00000084918,ENSMUSP00000101981,ENSMUSP00000122552","Aldh1a1,Cyp26b1,Dhrs3,Ghr,Sult1a1"
GO:0043217,myelin maintenance,2,13,0.0376,"ENSMUSP00000005256,ENSMUSP00000022616","Clu,Ndrg1"
GO:0048340,paraxial mesoderm morphogenesis,2,13,0.0376,"ENSMUSP00000028386,ENSMUSP00000035900","Bmpr1a,Nckap1"
GO:0051338,regulation of transferase activity,14,873,0.0376,"ENSMUSP00000018094,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000029566,ENSMUSP00000033952,ENSMUSP00000057815,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000103935,ENSMUSP00000108675,ENSMUSP00000113040,ENSMUSP00000127329,ENSMUSP00000132547","Clu,Ect2,Efna1,Egr1,Gadd45g,Ghr,Hnf4a,Itgb3,Mef2c,Nrk,Sfrp1,Vldlr,Wwtr1,Zfp36"
GO:0060055,angiogenesis involved in wound healing,2,13,0.0376,"ENSMUSP00000016638,ENSMUSP00000075429","Cd34,Prcp"
GO:0060914,heart formation,2,13,0.0376,"ENSMUSP00000035900,ENSMUSP00000132547","Bmpr1a,Mef2c"
GO:0071305,cellular response to vitamin D,2,13,0.0376,"ENSMUSP00000033952,ENSMUSP00000034148","Il15,Sfrp1"
GO:0090331,negative regulation of platelet aggregation,2,13,0.0376,"ENSMUSP00000032492,ENSMUSP00000063548","Abat,Cd9"
GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,8,360,0.0386,"ENSMUSP00000021028,ENSMUSP00000029566,ENSMUSP00000033899,ENSMUSP00000034745,ENSMUSP00000039041,ENSMUSP00000045369,ENSMUSP00000069457,ENSMUSP00000116191","Col4a2,Efna1,Flt3,Ghr,Itgb3,Myo1e,Ndn,Stxbp4"
GO:0010594,regulation of endothelial cell migration,5,151,0.0394,"ENSMUSP00000021028,ENSMUSP00000029566,ENSMUSP00000059498,ENSMUSP00000075429,ENSMUSP00000132547","Efna1,Itgb3,Mef2c,Prcp,Rhoj"
GO:0060349,bone morphogenesis,4,94,0.0395,"ENSMUSP00000076886,ENSMUSP00000087119,ENSMUSP00000122552,ENSMUSP00000132547","Cyp26b1,Dhrs3,Mef2c,Mmp14"
GO:0003179,heart valve morphogenesis,3,47,0.0397,"ENSMUSP00000029566,ENSMUSP00000035900,ENSMUSP00000132547","Bmpr1a,Efna1,Mef2c"
GO:0050863,regulation of T cell activation,7,287,0.0398,"ENSMUSP00000015460,ENSMUSP00000023151,ENSMUSP00000029795,ENSMUSP00000034148,ENSMUSP00000076886,ENSMUSP00000086795,ENSMUSP00000087047","Bcl6,Cd86,Cyp26b1,Il15,Lgals1,Rorc,Slamf1"
GO:0042886,amide transport,17,1172,0.0403,"ENSMUSP00000001279,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000024860,ENSMUSP00000029795,ENSMUSP00000030691,ENSMUSP00000041204,ENSMUSP00000052283,ENSMUSP00000056916,ENSMUSP00000064538,ENSMUSP00000099504,ENSMUSP00000099945,ENSMUSP00000103935,ENSMUSP00000116191,ENSMUSP00000122072,ENSMUSP00000125114,ENSMUSP00000127329","Abcb1a,Bcl6,Clu,Dnm3,Ect2,Ehd3,Kcnip3,Lamp2,Lsr,Pclo,Plek,Ramp2,Rorc,Slc14a1,Stxbp4,Vldlr,Zg16"
GO:0042552,myelination,4,95,0.0405,"ENSMUSP00000005256,ENSMUSP00000021119,ENSMUSP00000022616,ENSMUSP00000032492","Aspa,Cd9,Clu,Ndrg1"
GO:0048541,Peyer's patch development,2,14,0.0405,"ENSMUSP00000020974,ENSMUSP00000029795","Id2,Rorc"
GO:0031327,negative regulation of cellular biosynthetic process,19,1375,0.0408,"ENSMUSP00000006761,ENSMUSP00000016638,ENSMUSP00000020974,ENSMUSP00000023151,ENSMUSP00000029566,ENSMUSP00000029795,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000047597,ENSMUSP00000057815,ENSMUSP00000069616,ENSMUSP00000099504,ENSMUSP00000099945,ENSMUSP00000102711,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547","Bcl6,Cd34,Cd38,Efna1,Egr1,Id2,Jun,Kcnip3,Mef2c,Plek,Ptprk,Rorb,Rorc,Runx1t1,Satb1,Sfrp1,Vldlr,Wwtr1,Zfp36"
GO:0097193,intrinsic apoptotic signaling pathway,5,153,0.0408,"ENSMUSP00000019998,ENSMUSP00000022616,ENSMUSP00000027009,ENSMUSP00000032961,ENSMUSP00000091318","Casp12,Clu,Nupr1,Perp,Plscr1"
GO:0033036,macromolecule localization,25,2009,0.0423,"ENSMUSP00000001279,ENSMUSP00000013995,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000024860,ENSMUSP00000028386,ENSMUSP00000029795,ENSMUSP00000030691,ENSMUSP00000034932,ENSMUSP00000041204,ENSMUSP00000052283,ENSMUSP00000056916,ENSMUSP00000057815,ENSMUSP00000064538,ENSMUSP00000070868,ENSMUSP00000087947,ENSMUSP00000091318,ENSMUSP00000099504,ENSMUSP00000099945,ENSMUSP00000103935,ENSMUSP00000106154,ENSMUSP00000116191,ENSMUSP00000122072,ENSMUSP00000126279,ENSMUSP00000127329","Abca4,Abcb1a,Bcl6,Clu,Dnm3,Ect2,Ehd3,Fyb,Kcnip3,Lamp2,Lsr,Nckap1,Pclo,Pla2g4a,Plek,Plscr1,Plscr2,Ptprk,Ramp2,Rorc,Slc28a2,Stxbp4,Vldlr,Zfp36,Zg16"
GO:0050792,regulation of viral process,5,155,0.0426,"ENSMUSP00000028241,ENSMUSP00000057815,ENSMUSP00000086795,ENSMUSP00000091318,ENSMUSP00000102711","Jun,Lgals1,Plscr1,Stom,Zfp36"
GO:0030183,B cell differentiation,4,97,0.0427,"ENSMUSP00000023151,ENSMUSP00000039041,ENSMUSP00000052404,ENSMUSP00000086795","Bcl6,Flt3,Gpr183,Lgals1"
GO:0043270,positive regulation of ion transport,7,293,0.0429,"ENSMUSP00000000109,ENSMUSP00000024860,ENSMUSP00000041204,ENSMUSP00000057965,ENSMUSP00000063548,ENSMUSP00000110417,ENSMUSP00000139672","Abat,Abcb1a,Cntn1,Ehd3,Fhl1,Trpc1,Trpc6"
GO:0043900,regulation of multi-organism process,8,369,0.0429,"ENSMUSP00000028241,ENSMUSP00000031982,ENSMUSP00000034148,ENSMUSP00000057815,ENSMUSP00000086795,ENSMUSP00000091318,ENSMUSP00000096061,ENSMUSP00000102711","Cd37,Hpgds,Il15,Jun,Lgals1,Plscr1,Stom,Zfp36"
GO:0050821,protein stabilization,5,157,0.0443,"ENSMUSP00000022616,ENSMUSP00000028386,ENSMUSP00000029566,ENSMUSP00000052283,ENSMUSP00000116191","Clu,Efna1,Lamp2,Nckap1,Stxbp4"
GO:0035306,positive regulation of dephosphorylation,3,50,0.0447,"ENSMUSP00000062615,ENSMUSP00000099945,ENSMUSP00000132547","Mef2c,Plek,Ppp1r16b"
GO:0045668,negative regulation of osteoblast differentiation,3,50,0.0447,"ENSMUSP00000020974,ENSMUSP00000033952,ENSMUSP00000047597","Id2,Rorb,Sfrp1"
GO:0061383,trabecula morphogenesis,3,51,0.0469,"ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000035900","Bmpr1a,Mmp2,Sfrp1"
GO:0032526,response to retinoic acid,4,101,0.0477,"ENSMUSP00000030964,ENSMUSP00000047597,ENSMUSP00000076886,ENSMUSP00000132547","Cd38,Cyp26b1,Mef2c,Rorb"
GO:0043401,steroid hormone mediated signaling pathway,4,101,0.0477,"ENSMUSP00000018094,ENSMUSP00000029795,ENSMUSP00000047597,ENSMUSP00000063562","Hnf4a,Pgr,Rorb,Rorc"
GO:1901215,negative regulation of neuron death,6,228,0.0481,"ENSMUSP00000016638,ENSMUSP00000034215,ENSMUSP00000063656,ENSMUSP00000069457,ENSMUSP00000102711,ENSMUSP00000132547","Cd34,Ghr,Jun,Mef2c,Mt1,Neo1"
GO:0006828,manganese ion transport,2,16,0.0487,"ENSMUSP00000057965,ENSMUSP00000139672","Trpc1,Trpc6"
GO:0009950,dorsal/ventral axis specification,2,16,0.0487,"ENSMUSP00000033952,ENSMUSP00000035900","Bmpr1a,Sfrp1"
GO:0032720,negative regulation of tumor necrosis factor production,3,52,0.0487,"ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000039041","Cd34,Flt3,Slamf1"
GO:0048732,gland development,9,461,0.0487,"ENSMUSP00000001279,ENSMUSP00000020974,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000035900,ENSMUSP00000063562,ENSMUSP00000099411,ENSMUSP00000102711,ENSMUSP00000107873","Bmpr1a,Id2,Jun,Lsr,Mmp2,Pgr,Sfrp1,Tgm2,Vwf"
GO:0051253,negative regulation of RNA metabolic process,17,1204,0.0488,"ENSMUSP00000006761,ENSMUSP00000020974,ENSMUSP00000023151,ENSMUSP00000029566,ENSMUSP00000029795,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000047597,ENSMUSP00000057815,ENSMUSP00000069616,ENSMUSP00000099504,ENSMUSP00000102711,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547","Bcl6,Cd38,Efna1,Egr1,Id2,Jun,Kcnip3,Mef2c,Ptprk,Rorb,Rorc,Runx1t1,Satb1,Sfrp1,Vldlr,Wwtr1,Zfp36"
GO:0050776,regulation of immune response,11,635,0.0492,"ENSMUSP00000015460,ENSMUSP00000023151,ENSMUSP00000030964,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000069418,ENSMUSP00000087047,ENSMUSP00000091318,ENSMUSP00000096061,ENSMUSP00000132547,ENSMUSP00000134504","Bcl6,C4b,Cd37,Cd38,Cd86,Il15,Klrb1c,Mef2c,Mmp2,Plscr1,Slamf1"
GO:0010605,negative regulation of macromolecule metabolic process,28,2373,0.0494,"ENSMUSP00000006761,ENSMUSP00000016638,ENSMUSP00000017188,ENSMUSP00000018094,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000029566,ENSMUSP00000029795,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000047597,ENSMUSP00000057815,ENSMUSP00000062615,ENSMUSP00000063562,ENSMUSP00000069418,ENSMUSP00000069616,ENSMUSP00000078022,ENSMUSP00000099504,ENSMUSP00000102711,ENSMUSP00000108326,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547","Bcl6,C4b,Cd34,Cd38,Clu,Efna1,Egr1,Gadd45g,Hnf4a,Id2,Itgb3,Jun,Kcnip3,Mef2c,Pgr,Ppp1r16b,Ptprk,Rorb,Rorc,Runx1t1,Satb1,Serpinb6a,Serpinb8,Sfrp1,Tdrd9,Vldlr,Wwtr1,Zfp36"
GO:0048608,reproductive structure development,9,463,0.0494,"ENSMUSP00000017188,ENSMUSP00000032961,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000040271,ENSMUSP00000063562,ENSMUSP00000070868,ENSMUSP00000087119,ENSMUSP00000107873","Mmp14,Mmp2,Nupr1,Pgr,Pla2g4a,Serpinb6a,Sfrp1,Tnfsf10,Vwf"
GO:0048145,regulation of fibroblast proliferation,4,103,0.0497,"ENSMUSP00000021028,ENSMUSP00000032961,ENSMUSP00000033952,ENSMUSP00000102711","Itgb3,Jun,Nupr1,Sfrp1"
GO:0006869,lipid transport,6,231,0.0499,"ENSMUSP00000013995,ENSMUSP00000034932,ENSMUSP00000041204,ENSMUSP00000070868,ENSMUSP00000091318,ENSMUSP00000127329","Abca4,Abcb1a,Pla2g4a,Plscr1,Plscr2,Vldlr"
GO:0048705,skeletal system morphogenesis,6,231,0.0499,"ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000076886,ENSMUSP00000087119,ENSMUSP00000122552,ENSMUSP00000132547","Cyp26b1,Dhrs3,Mef2c,Mmp14,Mmp2,Sfrp1"
GO:0010629,negative regulation of gene expression,20,1515,0.05,"ENSMUSP00000006761,ENSMUSP00000016638,ENSMUSP00000020974,ENSMUSP00000023151,ENSMUSP00000029566,ENSMUSP00000029795,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000047597,ENSMUSP00000057815,ENSMUSP00000063562,ENSMUSP00000069616,ENSMUSP00000078022,ENSMUSP00000099504,ENSMUSP00000102711,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547","Bcl6,Cd34,Cd38,Efna1,Egr1,Id2,Jun,Kcnip3,Mef2c,Pgr,Ptprk,Rorb,Rorc,Runx1t1,Satb1,Sfrp1,Tdrd9,Vldlr,Wwtr1,Zfp36"
